Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3
Mult,US,241014 10:29:18.222819,50.842144,14,16.4,56,1.318641,2.469798,0.214926,0.144736,0.154832,-30.015995,0.025002
Mult,US,241014 10:29:18.322639,50.874973,14,16.4,56,1.320345,2.469438,0.212839,0.145652,0.154974,-30.010771,0.025002
Mult,US,241014 10:29:18.422459,50.954231,14,16.4,56,1.324462,2.469122,0.211597,0.143458,0.156166,-30.004269,0.025002
Mult,US,241014 10:29:18.522279,51.023554,14,16.4,56,1.328068,2.469128,0.21128,0.14263,0.157145,-29.99842,0.025002
Mult,US,241014 10:29:22.015979,50.970215,14,16.4,56,1.325293,2.470309,0.21667,0.141285,0.154044,-30.006617,0.016532
Mult,US,241014 10:29:22.115799,50.978346,14,16.4,56,1.325716,2.47023,0.217016,0.141281,0.152638,-29.997344,0.014157
Mult,US,241014 10:29:22.215619,51.022122,14,16.4,56,1.327994,2.470062,0.21656,0.13961,0.151955,-29.992854,0.01158
Mult,US,241014 10:29:22.315439,51.099444,14,16.4,56,1.332022,2.469585,0.21631,0.138394,0.152157,-29.99176,0.014976
Mult,US,241014 10:29:22.415259,51.185663,14,16.4,56,1.336521,2.469327,0.216252,0.135306,0.151552,-29.9965,0.019908
Mult,US,241014 10:29:22.515079,51.251831,14,16.4,56,1.339978,2.469435,0.216746,0.13354,0.151429,-29.999192,0.023197
Mult,US,241014 10:29:22.614899,51.28618,14,16.4,56,1.341775,2.469864,0.217116,0.13284,0.150924,-30.002163,0.020097
Mult,US,241014 10:29:22.714719,51.292024,14,16.4,56,1.342081,2.470549,0.21763,0.136496,0.152017,-30.004801,0.014019
Mult,US,241014 10:29:22.814539,51.271862,14,16.4,56,1.341026,2.470746,0.217939,0.140397,0.154225,-30.00714,0.008984
Mult,US,241014 10:29:22.914359,51.216457,14,16.4,56,1.338129,2.470647,0.218864,0.14369,0.156678,-30.009412,0.010374
Mult,US,241014 10:29:24.311839,50.813092,14,16.4,56,1.317135,2.470087,0.217012,0.15033,0.156853,-29.986238,0.025002
Mult,US,241014 10:29:24.411659,50.758653,14,16.4,56,1.314314,2.470635,0.216734,0.149076,0.157369,-29.984329,0.025002
Mult,US,241014 10:29:24.511479,50.797045,14,16.4,56,1.316303,2.470726,0.2165,0.147216,0.156124,-29.98912,0.025002
Mult,US,241014 10:29:24.611299,50.865953,14,16.4,56,1.319877,2.470637,0.216478,0.145994,0.154383,-29.99778,0.025002
Mult,US,241014 10:29:24.711119,50.912066,14,16.4,56,1.322271,2.470098,0.216404,0.144505,0.153812,-30.003803,0.025002
Mult,US,241014 10:29:24.810939,50.909473,14,16.4,56,1.322136,2.469713,0.216653,0.145294,0.154554,-30.004107,0.025002
Mult,US,241014 10:29:24.910759,50.870654,14,16.4,56,1.320121,2.469598,0.217673,0.145685,0.155513,-30.002178,0.025002
Mult,US,241014 10:29:25.010579,50.817314,14,16.4,56,1.317354,2.470089,0.218326,0.145785,0.155706,-29.998134,0.025002
Mult,US,241014 10:29:25.110399,50.758251,14,16.4,56,1.314293,2.470757,0.218536,0.144283,0.157119,-29.997343,0.025002
Mult,US,241014 10:29:25.210219,50.691909,14,16.4,56,1.31086,2.470949,0.21776,0.143228,0.15835,-29.997577,0.025002
Mult,US,241014 10:29:26.408059,51.075194,14,16.4,56,1.330758,2.470716,0.217548,0.143997,0.155537,-30.000414,0.025002
Mult,US,241014 10:29:26.507879,51.039601,14,16.4,56,1.328904,2.470824,0.218183,0.14569,0.154261,-29.994731,0.025002
Mult,US,241014 10:29:26.607699,51.045594,14,16.4,56,1.329216,2.471,0.21902,0.147295,0.155019,-29.990934,0.025002
Mult,US,241014 10:29:26.707519,51.094281,14,16.4,56,1.331753,2.471268,0.218935,0.146683,0.155595,-29.99149,0.025002
Mult,US,241014 10:29:26.807339,51.138597,14,16.4,56,1.334064,2.471322,0.218567,0.147437,0.155518,-29.989208,0.025002
Mult,US,241014 10:29:26.907159,51.13188,14,16.4,56,1.333713,2.471002,0.217756,0.147725,0.154321,-29.990709,0.025002
Mult,US,241014 10:29:27.006979,51.050538,14,16.4,56,1.329473,2.470535,0.217621,0.146119,0.15491,-29.992929,0.025002
Mult,US,241014 10:29:27.106799,50.926788,14,16.4,56,1.323036,2.469988,0.217435,0.142083,0.157634,-29.993752,0.025002
Mult,US,241014 10:29:27.206619,50.843163,14,16.4,56,1.318694,2.469641,0.218275,0.13958,0.161073,-29.989631,0.025002
Mult,US,241014 10:29:27.306439,50.854655,14,16.4,56,1.31929,2.469314,0.219072,0.138504,0.162498,-29.987312,0.025002
Mult,US,241014 10:29:28.504279,51.084901,14,16.4,56,1.331264,2.469707,0.223335,0.157445,0.160423,-30.004086,0.025002
Mult,US,241014 10:29:28.604099,50.950808,14,16.4,56,1.324284,2.469799,0.223194,0.159237,0.159433,-30.004576,0.025002
Mult,US,241014 10:29:28.703919,50.903119,14,16.4,56,1.321806,2.47022,0.222783,0.158103,0.158435,-30.002854,0.025002
Mult,US,241014 10:29:28.803739,51.000876,14,16.4,56,1.326888,2.470531,0.222311,0.154822,0.158436,-30.002448,0.025002
Mult,US,241014 10:29:28.903559,51.208753,14,16.4,56,1.337727,2.470717,0.221612,0.152061,0.158887,-30.006034,0.025002
Mult,US,241014 10:29:29.003379,51.417159,14,16.4,56,1.348637,2.4709,0.220228,0.151272,0.160897,-30.010714,0.025002
Mult,US,241014 10:29:29.103199,51.550162,14,16.4,56,1.355623,2.470742,0.218746,0.150213,0.161569,-30.01148,0.025002
Mult,US,241014 10:29:29.203019,51.588615,14,16.4,56,1.357647,2.4706,0.217771,0.14926,0.162322,-30.005776,0.025002
Mult,US,241014 10:29:29.302839,51.569084,14,16.4,56,1.356619,2.470293,0.217438,0.147472,0.161368,-29.99924,0.025002
Mult,US,241014 10:29:29.402659,51.526051,14,16.4,56,1.354356,2.470281,0.217594,0.149577,0.159292,-29.994514,0.025002
Mult,US,241014 10:29:30.500679,50.943402,14,16.4,56,1.323899,2.470241,0.223968,0.145916,0.159323,-30.014488,0.025002
Mult,US,241014 10:29:30.600499,50.940264,14,16.4,56,1.323736,2.470134,0.22368,0.145128,0.161823,-30.016772,0.023525
Mult,US,241014 10:29:30.700319,50.824317,14,16.4,56,1.317717,2.470035,0.223044,0.1453,0.16343,-30.007171,0.019781
Mult,US,241014 10:29:30.800139,50.706725,14,16.4,56,1.311626,2.470032,0.221933,0.146872,0.162307,-29.996035,0.015967
Mult,US,241014 10:29:30.899959,50.678902,14,16.4,56,1.310187,2.469816,0.220797,0.150415,0.158833,-29.988039,0.013664
Mult,US,241014 10:29:30.999779,50.786457,14,16.4,56,1.315754,2.470035,0.220124,0.153683,0.156229,-29.988388,0.016529
Mult,US,241014 10:29:31.099599,50.977748,14,16.4,56,1.325685,2.470359,0.219918,0.151638,0.155977,-29.988676,0.018045
Mult,US,241014 10:29:31.199419,51.137232,14,16.4,56,1.333993,2.470779,0.219884,0.145282,0.156764,-29.989322,0.018135
Mult,US,241014 10:29:31.299239,51.191039,14,16.4,56,1.336801,2.470488,0.220222,0.138208,0.156904,-29.992316,0.015485
Mult,US,241014 10:29:31.399059,51.122305,14,16.4,56,1.333214,2.469959,0.220623,0.136055,0.156058,-29.99908,0.014983
Mult,US,241014 10:29:32.596899,50.713063,14,16.4,56,1.311954,2.470662,0.219088,0.142606,0.154049,-29.988018,0.025002
Mult,US,241014 10:29:32.696719,50.752025,14,16.4,56,1.313971,2.47029,0.217946,0.144148,0.156923,-29.98849,0.025002
Mult,US,241014 10:29:32.796539,50.767943,14,16.4,56,1.314795,2.470127,0.216522,0.144834,0.157705,-29.992809,0.025002
Mult,US,241014 10:29:32.896359,50.764282,14,16.4,56,1.314606,2.469988,0.216354,0.146394,0.156378,-29.998189,0.025002
Mult,US,241014 10:29:32.996179,50.763051,14,16.4,56,1.314542,2.469804,0.217679,0.147346,0.154321,-30.002156,0.025002
Mult,US,241014 10:29:33.095999,50.783381,14,16.4,56,1.315595,2.469506,0.219118,0.147184,0.153535,-29.997599,0.025002
Mult,US,241014 10:29:33.195819,50.834206,14,16.4,56,1.31823,2.469376,0.219113,0.146919,0.154301,-29.99217,0.025002
Mult,US,241014 10:29:33.295639,50.899758,14,16.4,56,1.321632,2.469505,0.218046,0.146129,0.154986,-29.988223,0.025002
Mult,US,241014 10:29:33.395459,50.959473,14,16.4,56,1.324734,2.469706,0.217778,0.147019,0.15507,-29.992147,0.025002
Mult,US,241014 10:29:33.495279,50.999902,14,16.4,56,1.326837,2.4698,0.218694,0.147794,0.153182,-29.995735,0.025002
Mult,US,241014 10:29:34.593299,51.057937,14,16.4,56,1.329859,2.469532,0.217619,0.143335,0.159663,-29.992554,0.025002
Mult,US,241014 10:29:34.693119,51.134758,14,16.4,56,1.333864,2.469764,0.22069,0.144936,0.159973,-29.998703,0.025002
Mult,US,241014 10:29:34.792939,51.220129,14,16.4,56,1.338321,2.47001,0.222706,0.146683,0.159894,-30.005677,0.025002
Mult,US,241014 10:29:34.892759,51.296864,14,16.4,56,1.342334,2.470199,0.22351,0.149117,0.158218,-30.00682,0.025002
Mult,US,241014 10:29:34.992579,51.354608,14,16.4,56,1.345358,2.470382,0.221723,0.149785,0.155705,-30.007922,0.025002
Mult,US,241014 10:29:35.092399,51.398721,14,16.4,56,1.34767,2.470755,0.219684,0.150327,0.155976,-30.007178,0.025002
Mult,US,241014 10:29:35.192219,51.421034,14,16.4,56,1.348841,2.471082,0.217947,0.149877,0.158323,-30.006322,0.025002
Mult,US,241014 10:29:35.292039,51.417158,14,16.4,56,1.348637,2.471403,0.21854,0.150933,0.160303,-30.001535,0.025002
Mult,US,241014 10:29:35.391859,51.387682,14,16.4,56,1.347091,2.471377,0.219966,0.151113,0.158083,-29.994354,0.025002
Mult,US,241014 10:29:35.491679,51.344607,14,16.4,56,1.344834,2.471269,0.221999,0.150526,0.155183,-29.98853,0.025002
Mult,US,241014 10:29:36.689519,50.780298,14,16.4,56,1.315435,2.470895,0.219363,0.14565,0.156196,-30.01068,0.025002
Mult,US,241014 10:29:36.789339,50.775394,14,16.4,56,1.315181,2.470744,0.219871,0.147059,0.154808,-30.009788,0.025002
Mult,US,241014 10:29:36.889159,50.857914,14,16.4,56,1.31946,2.470138,0.221183,0.147399,0.154593,-30.005374,0.025002
Mult,US,241014 10:29:36.988979,50.958273,14,16.4,56,1.324672,2.469525,0.222073,0.146628,0.15592,-30.006098,0.025002
Mult,US,241014 10:29:37.088799,51.033365,14,16.4,56,1.328579,2.468949,0.22265,0.14753,0.159522,-30.00816,0.025002
Mult,US,241014 10:29:37.188619,51.066842,14,16.4,56,1.330323,2.468958,0.223063,0.147282,0.160345,-30.01531,0.025002
Mult,US,241014 10:29:37.288439,51.070682,14,16.4,56,1.330523,2.469278,0.223224,0.147183,0.159059,-30.016348,0.025002
Mult,US,241014 10:29:37.388259,51.056161,14,16.4,56,1.329766,2.469982,0.223157,0.145023,0.155964,-30.015344,0.025002
Mult,US,241014 10:29:37.488079,51.030535,14,16.4,56,1.328432,2.470625,0.223299,0.142842,0.153647,-30.015441,0.025002
Mult,US,241014 10:29:37.587899,51.002437,14,16.4,56,1.326969,2.471183,0.223593,0.141283,0.153338,-30.014469,0.025002
Mult,US,241014 10:29:38.685919,51.050945,14,16.4,56,1.329495,2.469504,0.222553,0.14509,0.156445,-30.005308,0.025002
Mult,US,241014 10:29:38.785739,51.053675,14,16.4,56,1.329637,2.469299,0.221707,0.147862,0.157136,-29.995861,0.025002
Mult,US,241014 10:29:38.885559,51.073321,14,16.4,56,1.33066,2.469277,0.222042,0.150403,0.15702,-29.986204,0.025002
Mult,US,241014 10:29:38.985379,51.112228,14,16.4,56,1.332688,2.46944,0.223026,0.153134,0.155403,-29.982388,0.025002
Mult,US,241014 10:29:39.085199,51.162147,14,16.4,56,1.335293,2.469812,0.224112,0.15271,0.153474,-29.985105,0.025002
Mult,US,241014 10:29:39.185019,51.20153,14,16.4,56,1.337349,2.470084,0.224916,0.149298,0.152851,-29.989373,0.025002
Mult,US,241014 10:29:39.284839,51.217022,14,16.4,56,1.338159,2.469863,0.225025,0.144126,0.153231,-29.989044,0.025002
Mult,US,241014 10:29:39.384659,51.208443,14,16.4,56,1.33771,2.469177,0.223788,0.140488,0.154974,-29.984563,0.025002
Mult,US,241014 10:29:39.484479,51.193494,14,16.4,56,1.33693,2.468787,0.222298,0.140211,0.155385,-29.97953,0.025002
Mult,US,241014 10:29:39.584299,51.192798,14,16.4,56,1.336893,2.469027,0.220726,0.143064,0.155625,-29.983798,0.025002
Mult,US,241014 10:32:31.274699,85.818669,14,16.4,56,3.757012,2.471587,0.023972,0.014987,0.019501,-0.030337,0.025002
Mult,US,241014 10:32:31.374519,85.601703,14,16.4,56,3.738039,2.471369,0.023204,0.016529,0.020634,-0.023831,0.025002
Mult,US,241014 10:32:31.474339,85.370552,14,16.4,56,3.717878,2.47109,0.022744,0.017423,0.021268,-0.020927,0.025002
Mult,US,241014 10:32:31.574159,85.201614,14,16.4,56,3.703178,2.470492,0.023403,0.016758,0.021531,-0.02075,0.025002
Mult,US,241014 10:32:31.673979,85.128467,14,16.4,56,3.696823,2.469866,0.023834,0.015657,0.021029,-0.01994,0.025002
Mult,US,241014 10:32:31.773799,85.129241,14,16.4,56,3.69689,2.469592,0.024143,0.013516,0.021575,-0.022579,0.025002
Mult,US,241014 10:32:31.873619,85.222164,14,16.4,56,3.704965,2.469607,0.024627,0.01263,0.022361,-0.026744,0.025002
Mult,US,241014 10:32:31.973439,85.43427,14,16.4,56,3.72343,2.46992,0.025139,0.013385,0.023913,-0.030086,0.025002
Mult,US,241014 10:32:32.073259,85.768048,14,16.4,56,3.752581,2.470146,0.026487,0.014506,0.023552,-0.032306,0.025002
Mult,US,241014 10:32:32.173079,86.114128,14,16.4,56,3.782926,2.470272,0.027024,0.015264,0.022819,-0.030286,0.025002
Mult,US,241014 10:32:33.370919,85.101574,14,16.4,56,3.694487,2.471024,0.023039,0.013193,0.025707,-0.05271,0.025002
Mult,US,241014 10:32:33.470739,85.086559,14,16.4,56,3.693184,2.471155,0.023531,0.015251,0.026389,-0.048078,0.025002
Mult,US,241014 10:32:33.570559,85.072205,14,16.4,56,3.691938,2.471403,0.022618,0.015221,0.025578,-0.045257,0.025002
Mult,US,241014 10:32:33.670379,85.082995,14,16.4,56,3.692874,2.471176,0.021869,0.013578,0.023316,-0.043501,0.025002
Mult,US,241014 10:32:33.770199,85.139653,14,16.4,56,3.697794,2.470763,0.021114,0.012706,0.020162,-0.040209,0.025002
Mult,US,241014 10:32:33.870019,85.251428,14,16.4,56,3.70751,2.470004,0.021814,0.01406,0.017103,-0.035266,0.025002
Mult,US,241014 10:32:33.969839,85.390504,14,16.4,56,3.719616,2.469753,0.021422,0.017098,0.015299,-0.034795,0.025002
Mult,US,241014 10:32:34.069659,85.530779,14,16.4,56,3.731847,2.469672,0.020647,0.018707,0.014683,-0.040311,0.025002
Mult,US,241014 10:32:34.169479,85.659296,14,16.4,56,3.74307,2.469829,0.019346,0.018141,0.015997,-0.046291,0.025002
Mult,US,241014 10:32:34.269299,85.779946,14,16.4,56,3.753622,2.469981,0.018823,0.014509,0.01919,-0.047067,0.025002
Mult,US,241014 10:32:35.566959,85.694906,14,16.4,56,3.746183,2.470758,0.017751,0.014097,0.025383,-0.051764,0.025002
Mult,US,241014 10:32:35.666779,85.706606,14,16.4,56,3.747206,2.470976,0.017978,0.012213,0.02546,-0.04714,0.025002
Mult,US,241014 10:32:35.766599,85.658969,14,16.4,56,3.743042,2.470881,0.018517,0.011593,0.026073,-0.038777,0.025002
Mult,US,241014 10:32:35.866419,85.604901,14,16.4,56,3.738318,2.470691,0.01952,0.011835,0.024929,-0.031059,0.025002
Mult,US,241014 10:32:35.966239,85.573457,14,16.4,56,3.735572,2.470208,0.019423,0.010796,0.023546,-0.029078,0.025002
Mult,US,241014 10:32:36.066059,85.572483,14,16.4,56,3.735487,2.469767,0.019523,0.009193,0.022983,-0.031411,0.025002
Mult,US,241014 10:32:36.165879,85.579736,14,16.4,56,3.73612,2.469422,0.019988,0.009382,0.024868,-0.030524,0.025002
Mult,US,241014 10:32:36.265699,85.572347,14,16.4,56,3.735475,2.46969,0.020813,0.011441,0.025374,-0.03328,0.025002
Mult,US,241014 10:32:36.365519,85.5343,14,16.4,56,3.732154,2.470034,0.021993,0.015576,0.023777,-0.03473,0.025002
Mult,US,241014 10:32:36.465339,85.471715,14,16.4,56,3.726695,2.470413,0.022467,0.019594,0.021341,-0.042694,0.025002
Mult,US,241014 10:32:37.762999,85.972318,14,16.4,56,3.770477,2.470676,0.021403,0.012601,0.019253,-0.031176,0.025002
Mult,US,241014 10:32:37.862819,85.909935,14,16.4,56,3.765007,2.470789,0.021212,0.011404,0.020588,-0.036962,0.025002
Mult,US,241014 10:32:37.962639,85.804986,14,16.4,56,3.755814,2.470847,0.020961,0.013714,0.022219,-0.037648,0.025002
Mult,US,241014 10:32:38.062459,85.685521,14,16.4,56,3.745363,2.471444,0.021692,0.01574,0.024224,-0.03465,0.025002
Mult,US,241014 10:32:38.162279,85.566906,14,16.4,56,3.735,2.472401,0.022315,0.017463,0.022849,-0.02528,0.025002
Mult,US,241014 10:32:38.262099,85.449825,14,16.4,56,3.724786,2.473672,0.022425,0.017369,0.021138,-0.021217,0.025002
Mult,US,241014 10:32:38.361919,85.351518,14,16.4,56,3.716221,2.47447,0.022849,0.017377,0.019705,-0.022433,0.025002
Mult,US,241014 10:32:38.461739,85.286333,14,16.4,56,3.710546,2.474555,0.022797,0.017534,0.0213,-0.02565,0.025002
Mult,US,241014 10:32:38.561559,85.261184,14,16.4,56,3.708358,2.473527,0.023059,0.01658,0.02275,-0.029668,0.025002
Mult,US,241014 10:32:38.661379,85.264381,14,16.4,56,3.708637,2.472143,0.022928,0.015865,0.022494,-0.030452,0.025002
Mult,US,241014 10:32:40.158679,85.697296,14,16.4,56,3.746392,2.469573,0.019868,0.018947,0.024928,-0.013535,0.025002
Mult,US,241014 10:32:40.258499,85.652821,14,16.4,56,3.742504,2.469416,0.020061,0.017446,0.025679,-0.014892,0.025002
Mult,US,241014 10:32:40.358319,85.643761,14,16.4,56,3.741713,2.469235,0.021064,0.015477,0.02344,-0.019654,0.025002
Mult,US,241014 10:32:40.458139,85.662957,14,16.4,56,3.74339,2.46903,0.021245,0.013913,0.020895,-0.026769,0.025002
Mult,US,241014 10:32:40.557959,85.693271,14,16.4,56,3.74604,2.468888,0.020925,0.013722,0.019332,-0.034941,0.025002
Mult,US,241014 10:32:40.657779,85.723434,14,16.4,56,3.748678,2.468939,0.019947,0.013433,0.019859,-0.042835,0.025002
Mult,US,241014 10:32:40.757599,85.749414,14,16.4,56,3.75095,2.469339,0.019539,0.014454,0.02075,-0.051085,0.025002
Mult,US,241014 10:32:40.857419,85.77027,14,16.4,56,3.752775,2.469946,0.019918,0.014589,0.021363,-0.053166,0.025002
Mult,US,241014 10:32:40.957239,85.783588,14,16.4,56,3.753941,2.470523,0.020276,0.014236,0.020961,-0.050003,0.025002
Mult,US,241014 10:32:41.057059,85.786341,14,16.4,56,3.754182,2.470855,0.020484,0.011538,0.020869,-0.042737,0.025002
Mult,US,241014 10:32:42.554359,85.940412,14,16.4,56,3.767679,2.470173,0.016116,0.012211,0.022156,-0.052817,0.025002
Mult,US,241014 10:32:42.654179,86.0401,14,16.4,56,3.776424,2.470208,0.016431,0.009868,0.021733,-0.052605,0.025002
Mult,US,241014 10:32:42.753999,86.10181,14,16.4,56,3.781843,2.470258,0.017203,0.009706,0.022032,-0.046233,0.025002
Mult,US,241014 10:32:42.853819,86.064819,14,16.4,56,3.778595,2.470282,0.017356,0.012737,0.021797,-0.034734,0.025002
Mult,US,241014 10:32:42.953639,85.90845,14,16.4,56,3.764877,2.470051,0.017607,0.016127,0.021584,-0.025636,0.025002
Mult,US,241014 10:32:43.053459,85.708805,14,16.4,56,3.747398,2.470063,0.017943,0.018602,0.020885,-0.020136,0.025002
Mult,US,241014 10:32:43.153279,85.572217,14,16.4,56,3.735464,2.470089,0.019684,0.018135,0.019418,-0.023434,0.025002
Mult,US,241014 10:32:43.253099,85.560585,14,16.4,56,3.734449,2.470649,0.020914,0.017617,0.018627,-0.03024,0.025002
Mult,US,241014 10:32:43.352919,85.663842,14,16.4,56,3.743468,2.470851,0.021689,0.015636,0.018091,-0.034597,0.025002
Mult,US,241014 10:32:43.452739,85.79623,14,16.4,56,3.755047,2.471021,0.021418,0.014277,0.018401,-0.037659,0.025002
Mult,US,241014 10:32:44.650579,86.102524,14,16.4,56,3.781906,2.470119,0.018055,0.014848,0.021049,-0.031471,0.025002
Mult,US,241014 10:32:44.750399,86.239683,14,16.4,56,3.793965,2.470097,0.018672,0.015014,0.01876,-0.031193,0.025002
Mult,US,241014 10:32:44.850219,86.440193,14,16.4,56,3.811627,2.470133,0.018923,0.015455,0.01723,-0.035275,0.025002
Mult,US,241014 10:32:44.950039,86.57624,14,16.4,56,3.823635,2.470116,0.018989,0.013352,0.016467,-0.043814,0.025002
Mult,US,241014 10:32:45.049859,86.565914,14,16.4,56,3.822723,2.469927,0.018978,0.011184,0.017668,-0.049802,0.025002
Mult,US,241014 10:32:45.149679,86.406452,14,16.4,56,3.808652,2.469787,0.019205,0.008681,0.018701,-0.052818,0.024992
Mult,US,241014 10:32:45.249499,86.204197,14,16.4,56,3.790843,2.469481,0.019415,0.006957,0.020147,-0.054048,0.023295
Mult,US,241014 10:32:45.349319,86.059831,14,16.4,56,3.778157,2.469422,0.019418,0.006495,0.02126,-0.0556,0.018281
Mult,US,241014 10:32:45.449139,86.021411,14,16.4,56,3.774784,2.46945,0.019011,0.007505,0.023307,-0.054647,0.012065
Mult,US,241014 10:32:45.548959,86.065154,14,16.4,56,3.778624,2.469671,0.019161,0.011977,0.023838,-0.051631,0.008647
Mult,US,241014 10:32:46.946439,85.437652,14,16.4,56,3.723725,2.471029,0.014784,0.012507,0.02211,-0.041076,0.002079
Mult,US,241014 10:32:47.046259,85.129146,14,16.4,56,3.696882,2.470876,0.014384,0.015255,0.021387,-0.045803,-0.000844
Mult,US,241014 10:32:47.146079,84.876705,14,16.4,56,3.674989,2.470697,0.014679,0.016369,0.020766,-0.054548,0.001988
Mult,US,241014 10:32:47.245899,84.73402,14,16.4,56,3.662643,2.470291,0.016523,0.017021,0.019448,-0.058937,0.007221
Mult,US,241014 10:32:47.345719,84.689238,14,16.4,56,3.658773,2.469921,0.018614,0.017566,0.018949,-0.056821,0.015049
Mult,US,241014 10:32:47.445539,84.679059,14,16.4,56,3.657893,2.469858,0.01943,0.017734,0.019537,-0.051355,0.020508
Mult,US,241014 10:32:47.545359,84.657141,14,16.4,56,3.656,2.470189,0.018282,0.015262,0.021473,-0.042123,0.024348
Mult,US,241014 10:32:47.645179,84.599652,14,16.4,56,3.651036,2.470605,0.016133,0.012931,0.024399,-0.040842,0.025002
Mult,US,241014 10:32:47.744999,84.526153,14,16.4,56,3.644695,2.470701,0.014242,0.011519,0.026602,-0.039121,0.023484
Mult,US,241014 10:32:47.844819,84.504858,14,16.4,56,3.642859,2.470242,0.012652,0.012274,0.027896,-0.039711,0.017425
Mult,US,241014 10:32:49.142479,85.782468,14,16.4,56,3.753843,2.469751,0.017924,0.011805,0.026738,-0.039985,0.025002
Mult,US,241014 10:32:49.242299,85.983498,14,16.4,56,3.771457,2.469821,0.017446,0.010652,0.025062,-0.040259,0.025002
Mult,US,241014 10:32:49.342119,86.122047,14,16.4,56,3.783621,2.469053,0.016855,0.011669,0.02336,-0.038281,0.025002
Mult,US,241014 10:32:49.441939,86.168487,14,16.4,56,3.787703,2.468044,0.017001,0.013742,0.021388,-0.039993,0.025002
Mult,US,241014 10:32:49.541759,86.145183,14,16.4,56,3.785655,2.467065,0.017445,0.017076,0.021139,-0.043636,0.025002
Mult,US,241014 10:32:49.641579,86.104909,14,16.4,56,3.782116,2.466733,0.018044,0.018678,0.021438,-0.045135,0.025002
Mult,US,241014 10:32:49.741399,86.077344,14,16.4,56,3.779695,2.467105,0.018105,0.017781,0.022746,-0.045196,0.025002
Mult,US,241014 10:32:49.841219,86.077076,14,16.4,56,3.779671,2.467854,0.018596,0.01599,0.024059,-0.043465,0.025002
Mult,US,241014 10:32:49.941039,86.090498,14,16.4,56,3.78085,2.468781,0.018575,0.014684,0.024044,-0.041328,0.025002
Mult,US,241014 10:32:50.040859,86.106362,14,16.4,56,3.782243,2.469482,0.018813,0.016416,0.022538,-0.038388,0.025002
Mult,US,241014 10:32:51.338519,86.388389,14,16.4,56,3.80706,2.466442,0.017475,0.012227,0.020004,-0.035948,0.025002
Mult,US,241014 10:32:51.438339,86.317041,14,16.4,56,3.800774,2.466332,0.01794,0.011891,0.019346,-0.033305,0.025002
Mult,US,241014 10:32:51.538159,86.240013,14,16.4,56,3.793994,2.466784,0.018312,0.010769,0.018868,-0.037779,0.025002
Mult,US,241014 10:32:51.637979,86.164997,14,16.4,56,3.787396,2.467533,0.018925,0.008845,0.019513,-0.041036,0.025002
Mult,US,241014 10:32:51.737799,86.097782,14,16.4,56,3.78149,2.468589,0.019177,0.009217,0.019324,-0.045201,0.025002
Mult,US,241014 10:32:51.837619,86.068282,14,16.4,56,3.778899,2.469497,0.019561,0.009343,0.018929,-0.043648,0.025002
Mult,US,241014 10:32:51.937439,86.098174,14,16.4,56,3.781524,2.469952,0.019154,0.010437,0.019075,-0.041696,0.024126
Mult,US,241014 10:32:52.037259,86.188074,14,16.4,56,3.789425,2.469822,0.017973,0.01137,0.0205,-0.039148,0.021277
Mult,US,241014 10:32:52.137079,86.296537,14,16.4,56,3.798969,2.469373,0.016459,0.012632,0.022036,-0.035349,0.014405
Mult,US,241014 10:32:52.236899,86.384271,14,16.4,56,3.806697,2.469296,0.015348,0.014844,0.02303,-0.032453,0.003619
Mult,US,241014 10:35:03.300559,88.190758,14,16.4,56,3.967575,2.470957,0.123674,0.126452,0.175986,-14.910929,0.025002
Mult,US,241014 10:35:03.400379,88.266352,14,16.4,56,3.97438,2.470727,0.123772,0.126677,0.174592,-14.917439,0.025002
Mult,US,241014 10:35:03.500199,88.294073,14,16.4,56,3.976876,2.470553,0.123828,0.1275,0.17295,-14.919829,0.025002
Mult,US,241014 10:35:03.600019,88.254241,14,16.4,56,3.973289,2.470403,0.12362,0.129843,0.172073,-14.921499,0.025002
Mult,US,241014 10:35:03.699839,88.149994,14,16.4,56,3.963908,2.470321,0.122648,0.131301,0.171979,-14.918449,0.025002
Mult,US,241014 10:35:03.799659,88.024859,14,16.4,56,3.952662,2.470428,0.121917,0.134056,0.172575,-14.915043,0.025002
Mult,US,241014 10:35:03.899479,87.91014,14,16.4,56,3.942366,2.47047,0.122007,0.135938,0.173165,-14.905781,0.025002
Mult,US,241014 10:35:03.999299,87.819171,14,16.4,56,3.934211,2.470635,0.123215,0.137074,0.173793,-14.902163,0.025002
Mult,US,241014 10:35:04.099119,87.749819,14,16.4,56,3.928,2.470485,0.124179,0.136913,0.173543,-14.898574,0.025002
Mult,US,241014 10:35:04.198939,87.72945,14,16.4,56,3.926176,2.470512,0.123642,0.135071,0.173318,-14.900251,0.025002
Mult,US,241014 10:35:05.197139,87.587798,14,16.4,56,3.913508,2.469738,0.12145,0.135348,0.181257,-14.892247,0.025002
Mult,US,241014 10:35:05.296959,87.680985,14,16.4,56,3.92184,2.470427,0.120337,0.13491,0.181359,-14.891066,0.025002
Mult,US,241014 10:35:05.396779,87.743505,14,16.4,56,3.927434,2.470805,0.120383,0.136035,0.179441,-14.890233,0.025002
