Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3
Mult,US,241016 09:06:34.131900,50.145927,14,69.2,54,1.149862,-0.001164,-2.094393,-18.95742,-2.532261,-15.317614,0.023166
Mult,US,241016 09:06:34.231720,50.245661,14,69.2,54,1.154441,-0.001196,-2.093086,-18.9565,-2.534501,-15.317089,0.022445
Mult,US,241016 09:06:34.331540,50.294237,14,69.2,54,1.156674,-0.000924,-2.090562,-18.955518,-2.537278,-15.318982,0.021287
Mult,US,241016 09:06:34.431360,50.25894,14,69.2,54,1.155051,-0.000492,-2.087607,-18.959244,-2.539354,-15.322412,0.019659
Mult,US,241016 09:06:34.531180,50.173698,14,69.2,54,1.151136,0.000054,-2.085788,-18.964814,-2.539725,-15.323053,0.017508
Mult,US,241016 09:06:34.631000,50.087617,14,69.2,54,1.14719,-0.000077,-2.085235,-18.969486,-2.538773,-15.322627,0.014837
Mult,US,241016 09:06:34.730820,50.043051,14,69.2,54,1.145149,-0.000401,-2.086364,-18.969782,-2.537063,-15.321809,0.01166
Mult,US,241016 09:09:39.298000,50.675803,14,69.2,54,1.174291,-0.001387,-2.003535,-18.979201,-2.541082,-30.102009,0.025002
Mult,US,241016 09:09:39.397820,50.677082,14,69.2,54,1.174351,-0.001014,-2.00227,-18.973961,-2.543064,-30.097104,0.025002
Mult,US,241016 09:09:39.497640,50.695815,14,69.2,54,1.175219,-0.001021,-2.00152,-18.965482,-2.546724,-30.090928,0.025002
Mult,US,241016 09:09:39.597460,50.726614,14,69.2,54,1.176647,-0.001033,-2.000255,-18.959218,-2.547775,-30.084673,0.025002
Mult,US,241016 09:09:39.697280,50.7848,14,69.2,54,1.179348,-0.001172,-1.99829,-18.952915,-2.545737,-30.082028,0.025002
Mult,US,241016 09:09:39.797100,50.870819,14,69.2,54,1.183347,-0.001099,-1.997489,-18.952289,-2.540985,-30.075401,0.025002
Mult,US,241016 09:09:39.896920,50.971519,14,69.2,54,1.188036,-0.000972,-1.998387,-18.954232,-2.537642,-30.066542,0.025002
Mult,US,241016 09:09:39.996740,51.055969,14,69.2,54,1.191976,-0.000574,-1.999321,-18.960428,-2.5372,-30.058633,0.025002
Mult,US,241016 09:09:40.096560,51.112482,14,69.2,54,1.194616,-0.00017,-1.998948,-18.96218,-2.539667,-30.056022,0.025002
Mult,US,241016 09:09:40.196380,51.142083,14,69.2,54,1.196001,0.000151,-1.998213,-18.963217,-2.540663,-30.060073,0.025002
Mult,US,241016 09:09:43.390620,50.787388,14,69.2,54,1.179468,-0.000319,-1.996499,-18.960576,-2.541403,-30.066124,0.025002
Mult,US,241016 09:09:43.490440,50.69859,14,69.2,54,1.175348,-0.000307,-1.996971,-18.963598,-2.542091,-30.070103,0.025002
Mult,US,241016 09:09:43.590260,50.620468,14,69.2,54,1.171728,-0.000457,-1.999033,-18.965872,-2.542151,-30.076016,0.025002
Mult,US,241016 09:09:43.690080,50.605785,14,69.2,54,1.171049,-0.000572,-2.000459,-18.967444,-2.540495,-30.082354,0.025002
Mult,US,241016 09:09:43.789900,50.670792,14,69.2,54,1.174059,-0.000779,-2.000666,-18.966268,-2.53815,-30.085674,0.025002
Mult,US,241016 09:09:43.889720,50.800202,14,69.2,54,1.180064,-0.000506,-2.000153,-18.965165,-2.53493,-30.082708,0.025002
Mult,US,241016 09:09:43.989540,50.925741,14,69.2,54,1.185903,-0.000222,-1.998915,-18.965462,-2.533771,-30.077952,0.025002
Mult,US,241016 09:09:44.089360,51.006653,14,69.2,54,1.189675,-0.000092,-1.998231,-18.966437,-2.534312,-30.074928,0.025002
Mult,US,241016 09:09:44.189180,51.025405,14,69.2,54,1.19055,-0.000283,-1.997631,-18.966538,-2.537243,-30.077781,0.025002
Mult,US,241016 09:09:44.289000,51.00438,14,69.2,54,1.189569,-0.00031,-1.998124,-18.963065,-2.540227,-30.078969,0.025002
Mult,US,241016 09:09:46.385220,51.001128,14,69.2,54,1.189417,-0.001861,-1.996575,-18.97289,-2.535215,-30.068586,0.025002
Mult,US,241016 09:09:46.485040,51.092616,14,69.2,54,1.193688,-0.001932,-1.995854,-18.974395,-2.535321,-30.068966,0.025002
Mult,US,241016 09:09:46.584860,51.174568,14,69.2,54,1.19752,-0.001664,-1.996184,-18.971775,-2.536577,-30.07091,0.025002
Mult,US,241016 09:09:46.684680,51.231357,14,69.2,54,1.20018,-0.001061,-1.997357,-18.967626,-2.536891,-30.065803,0.025002
Mult,US,241016 09:09:46.784500,51.260947,14,69.2,54,1.201566,-0.000791,-1.998814,-18.963327,-2.537912,-30.056187,0.025002
Mult,US,241016 09:09:46.884320,51.257105,14,69.2,54,1.201386,-0.000796,-1.998811,-18.963319,-2.539105,-30.051482,0.025002
Mult,US,241016 09:09:46.984140,51.186225,14,69.2,54,1.198066,-0.000645,-1.998648,-18.966704,-2.541367,-30.056096,0.025002
Mult,US,241016 09:09:47.083960,51.044435,14,69.2,54,1.191438,-0.000368,-1.998013,-18.971389,-2.542369,-30.066924,0.025002
Mult,US,241016 09:09:47.183780,50.864417,14,69.2,54,1.183049,0.000163,-1.99846,-18.972293,-2.542796,-30.077412,0.025002
Mult,US,241016 09:09:47.283600,50.725439,14,69.2,54,1.176593,0.000186,-1.998327,-18.969598,-2.541743,-30.083367,0.025002
Mult,US,241016 09:09:48.681080,50.656801,14,69.2,54,1.173411,-0.000886,-1.994604,-18.968095,-2.537447,-30.073296,0.025002
Mult,US,241016 09:09:48.780900,50.784184,14,69.2,54,1.17932,-0.000927,-1.991543,-18.970289,-2.540344,-30.082471,0.025002
Mult,US,241016 09:09:48.880720,50.937599,14,69.2,54,1.186456,-0.000754,-1.989188,-18.971195,-2.543114,-30.08881,0.025002
Mult,US,241016 09:09:48.980540,51.112227,14,69.2,54,1.194605,-0.000134,-1.990431,-18.970661,-2.543819,-30.088269,0.025002
Mult,US,241016 09:09:49.080360,51.245096,14,69.2,54,1.200823,0.000366,-1.99272,-18.971426,-2.542689,-30.080012,0.025002
Mult,US,241016 09:09:49.180180,51.282368,14,69.2,54,1.202571,0.000927,-1.996566,-18.970625,-2.539269,-30.071537,0.025002
Mult,US,241016 09:09:49.280000,51.213955,14,69.2,54,1.199364,0.000826,-1.998894,-18.967891,-2.53855,-30.066761,0.025002
Mult,US,241016 09:09:49.379820,51.089432,14,69.2,54,1.193539,0.000573,-1.999706,-18.965567,-2.538343,-30.068518,0.025002
Mult,US,241016 09:09:49.479640,50.976548,14,69.2,54,1.188271,0.000026,-1.999631,-18.966334,-2.540032,-30.072936,0.025002
Mult,US,241016 09:09:49.579460,50.896925,14,69.2,54,1.184562,-0.000543,-1.999011,-18.969096,-2.539221,-30.078605,0.025002
Mult,US,241016 09:09:51.376220,50.895404,14,69.2,54,1.184491,-0.000897,-1.996168,-18.9685,-2.544266,-30.084914,0.025002
Mult,US,241016 09:09:51.476040,50.903159,14,69.2,54,1.184852,-0.001327,-1.995712,-18.969018,-2.543791,-30.080941,0.025002
Mult,US,241016 09:09:51.575860,50.956499,14,69.2,54,1.187336,-0.001516,-1.994574,-18.967293,-2.54316,-30.073818,0.025002
Mult,US,241016 09:09:51.675680,51.032121,14,69.2,54,1.190863,-0.001338,-1.991592,-18.963486,-2.541633,-30.076224,0.025002
Mult,US,241016 09:09:51.775500,51.116638,14,69.2,54,1.194811,-0.000635,-1.989023,-18.960653,-2.540516,-30.076555,0.025002
Mult,US,241016 09:09:51.875320,51.207998,14,69.2,54,1.199086,0.00004,-1.988171,-18.960661,-2.54056,-30.078769,0.025002
Mult,US,241016 09:09:51.975140,51.289959,14,69.2,54,1.202927,0.000132,-1.989653,-18.964632,-2.540039,-30.076409,0.025002
Mult,US,241016 09:09:52.074960,51.349077,14,69.2,54,1.205702,-0.000071,-1.993155,-18.968081,-2.540631,-30.072957,0.025002
Mult,US,241016 09:09:52.174780,51.383351,14,69.2,54,1.207312,-0.000589,-1.996018,-18.969891,-2.539554,-30.068999,0.025002
Mult,US,241016 09:09:52.274600,51.395353,14,69.2,54,1.207876,-0.000607,-1.998077,-18.971552,-2.539886,-30.063477,0.025002
Mult,US,241016 09:09:53.771900,50.744393,14,69.2,54,1.177472,-0.000047,-1.995039,-18.977473,-2.536887,-30.074555,0.025002
Mult,US,241016 09:09:53.871720,50.839705,14,69.2,54,1.1819,0.000069,-1.996493,-18.973639,-2.536435,-30.074972,0.025002
Mult,US,241016 09:09:53.971540,51.093079,14,69.2,54,1.19371,0.000178,-1.99555,-18.966554,-2.536947,-30.075954,0.025002
Mult,US,241016 09:09:54.071360,51.430049,14,69.2,54,1.209507,0.000428,-1.993668,-18.961302,-2.538854,-30.076814,0.025002
Mult,US,241016 09:09:54.171180,51.692637,14,69.2,54,1.221889,0.000514,-1.992851,-18.958198,-2.540467,-30.074585,0.025002
Mult,US,241016 09:09:54.271000,51.781198,14,69.2,54,1.22608,0.000266,-1.993305,-18.9599,-2.541696,-30.069193,0.025002
Mult,US,241016 09:09:54.370820,51.680018,14,69.2,54,1.221293,-0.000387,-1.993647,-18.96189,-2.540992,-30.06688,0.025002
Mult,US,241016 09:09:54.470640,51.49261,14,69.2,54,1.212451,-0.001068,-1.992794,-18.962216,-2.541045,-30.070336,0.025002
Mult,US,241016 09:09:54.570460,51.299915,14,69.2,54,1.203394,-0.001159,-1.991553,-18.960502,-2.541099,-30.079761,0.025002
Mult,US,241016 09:09:54.670280,51.141922,14,69.2,54,1.195993,-0.00075,-1.991269,-18.958729,-2.540978,-30.08384,0.025002
Mult,US,241016 09:09:56.467040,51.692263,14,69.2,54,1.221872,-0.001663,-1.98774,-18.968765,-2.542445,-30.055216,0.025002
Mult,US,241016 09:09:56.566860,51.595732,14,69.2,54,1.217313,-0.001599,-1.98836,-18.968269,-2.541616,-30.049219,0.025002
Mult,US,241016 09:09:56.666680,51.444161,14,69.2,54,1.210171,-0.000975,-1.989222,-18.967369,-2.541299,-30.04733,0.025002
Mult,US,241016 09:09:56.766500,51.293038,14,69.2,54,1.203071,-0.000288,-1.98798,-18.965616,-2.542971,-30.047288,0.025002
Mult,US,241016 09:09:56.866320,51.169993,14,69.2,54,1.197306,-0.000186,-1.985593,-18.966414,-2.545786,-30.049632,0.025002
Mult,US,241016 09:09:56.966140,51.076032,14,69.2,54,1.192913,-0.000368,-1.985251,-18.967516,-2.545572,-30.051489,0.025002
Mult,US,241016 09:09:57.065960,51.028998,14,69.2,54,1.190717,-0.00033,-1.989055,-18.967962,-2.542839,-30.055898,0.025002
Mult,US,241016 09:09:57.165780,51.040633,14,69.2,54,1.19126,-0.000362,-1.993851,-18.96713,-2.539086,-30.059152,0.025002
Mult,US,241016 09:09:57.265600,51.109561,14,69.2,54,1.19448,-0.000557,-1.996175,-18.965283,-2.53976,-30.065019,0.025002
Mult,US,241016 09:09:57.365420,51.189256,14,69.2,54,1.198208,-0.000642,-1.994199,-18.963271,-2.542182,-30.073911,0.025002
Mult,US,241016 09:09:59.162180,50.758641,14,69.2,54,1.178134,-0.000635,-1.990452,-18.972437,-2.541788,-30.079772,0.025002
Mult,US,241016 09:09:59.262000,50.781567,14,69.2,54,1.179198,-0.000591,-1.990797,-18.974362,-2.544825,-30.079807,0.025002
Mult,US,241016 09:09:59.361820,50.815138,14,69.2,54,1.180758,-0.000653,-1.9911,-18.975488,-2.546662,-30.077461,0.025002
Mult,US,241016 09:09:59.461640,50.849165,14,69.2,54,1.18234,-0.000605,-1.99316,-18.977036,-2.545797,-30.074381,0.025002
Mult,US,241016 09:09:59.561460,50.872106,14,69.2,54,1.183407,-0.000803,-1.995318,-18.979864,-2.543353,-30.070627,0.025002
Mult,US,241016 09:09:59.661280,50.867765,14,69.2,54,1.183205,-0.000814,-1.996024,-18.979736,-2.541269,-30.064386,0.025002
Mult,US,241016 09:09:59.761100,50.837521,14,69.2,54,1.181798,-0.000892,-1.99535,-18.977523,-2.54147,-30.05804,0.025002
Mult,US,241016 09:09:59.860920,50.792318,14,69.2,54,1.179697,-0.000648,-1.993831,-18.974674,-2.541308,-30.053021,0.025002
Mult,US,241016 09:09:59.960740,50.761086,14,69.2,54,1.178247,-0.000381,-1.993301,-18.972814,-2.540342,-30.055475,0.025002
Mult,US,241016 09:10:00.060560,50.760302,14,69.2,54,1.178211,-0.000119,-1.992983,-18.971195,-2.53992,-30.061905,0.025002
Mult,US,241016 09:10:01.957140,50.95109,14,69.2,54,1.187084,-0.000432,-1.992476,-18.971062,-2.545908,-30.075142,0.025002
Mult,US,241016 09:10:02.056960,50.940739,14,69.2,54,1.186602,-0.000848,-1.991858,-18.971831,-2.543849,-30.077992,0.025002
Mult,US,241016 09:10:02.156780,50.945808,14,69.2,54,1.186838,-0.001402,-1.991022,-18.972365,-2.543405,-30.074662,0.025002
Mult,US,241016 09:10:02.256600,50.970836,14,69.2,54,1.188004,-0.00161,-1.989476,-18.971668,-2.543733,-30.072742,0.025002
Mult,US,241016 09:10:02.356420,51.015097,14,69.2,54,1.190069,-0.001657,-1.986863,-18.972507,-2.545726,-30.071074,0.025002
Mult,US,241016 09:10:02.456240,51.056514,14,69.2,54,1.192002,-0.001597,-1.987155,-18.973948,-2.54789,-30.072965,0.025002
Mult,US,241016 09:10:02.556060,51.058103,14,69.2,54,1.192076,-0.00156,-1.990568,-18.974316,-2.55007,-30.075815,0.025002
Mult,US,241016 09:10:02.655880,50.99853,14,69.2,54,1.189296,-0.00145,-1.995713,-18.973291,-2.551136,-30.074846,0.025002
Mult,US,241016 09:10:02.755700,50.889052,14,69.2,54,1.184195,-0.001097,-1.999343,-18.970164,-2.550516,-30.073241,0.025002
Mult,US,241016 09:10:02.855520,50.788897,14,69.2,54,1.179539,-0.00053,-2.001432,-18.967687,-2.548044,-30.072399,0.025002
Mult,US,241016 09:10:04.552460,50.863108,14,69.2,54,1.182988,-0.001505,-2.00031,-18.974117,-2.540519,-30.07806,0.025002
Mult,US,241016 09:10:04.652280,50.862788,14,69.2,54,1.182973,-0.001507,-1.99778,-18.974725,-2.539467,-30.075038,0.025002
Mult,US,241016 09:10:04.752100,50.797084,14,69.2,54,1.179919,-0.001278,-1.993976,-18.975557,-2.538736,-30.073602,0.025002
Mult,US,241016 09:10:04.851920,50.643376,14,69.2,54,1.172789,-0.001082,-1.992387,-18.977529,-2.538677,-30.077398,0.025002
Mult,US,241016 09:10:04.951740,50.441797,14,69.2,54,1.163471,-0.001079,-1.991627,-18.978521,-2.540881,-30.080917,0.025002
Mult,US,241016 09:10:05.051560,50.280724,14,69.2,54,1.156053,-0.001299,-1.99214,-18.97726,-2.543153,-30.080422,0.025002
Mult,US,241016 09:10:05.151380,50.21511,14,69.2,54,1.153037,-0.001492,-1.991502,-18.973975,-2.545353,-30.076018,0.025002
Mult,US,241016 09:10:05.251200,50.255326,14,69.2,54,1.154885,-0.001398,-1.990723,-18.970922,-2.544781,-30.069141,0.025002
Mult,US,241016 09:10:05.351020,50.359887,14,69.2,54,1.159696,-0.000967,-1.990862,-18.969232,-2.542123,-30.068618,0.025002
Mult,US,241016 09:10:05.450840,50.526344,14,69.2,54,1.167375,-0.000612,-1.992238,-18.968815,-2.537695,-30.069352,0.025002
Mult,US,241016 09:11:56.051400,63.342569,14,69.2,54,1.834704,-0.00002,-2.016772,-18.99074,-2.532041,0.128811,-0.017058
Mult,US,241016 09:11:56.151220,63.50498,14,69.2,54,1.844124,0.000697,-2.018436,-18.992747,-2.534136,0.126298,-0.010167
Mult,US,241016 09:11:56.251040,63.668012,14,69.2,54,1.853605,0.000944,-2.019209,-18.992804,-2.536513,0.125928,-0.003443
Mult,US,241016 09:11:56.350860,63.821897,14,69.2,54,1.862576,0.00063,-2.018111,-18.992013,-2.537528,0.126884,0.001115
Mult,US,241016 09:11:56.450680,63.915234,14,69.2,54,1.868028,-0.000007,-2.016617,-18.990223,-2.537515,0.124967,0.00718
Mult,US,241016 09:11:56.550500,63.910588,14,69.2,54,1.867756,-0.000052,-2.017378,-18.988682,-2.5359,0.121975,0.011606
Mult,US,241016 09:11:56.650320,63.806189,14,69.2,54,1.861659,0.000408,-2.019377,-18.985982,-2.533894,0.119645,0.014479
Mult,US,241016 09:11:56.750140,63.687337,14,69.2,54,1.85473,0.000611,-2.021157,-18.983656,-2.53334,0.120386,0.012002
Mult,US,241016 09:11:56.849960,63.657981,14,69.2,54,1.853021,0.000097,-2.02139,-18.982171,-2.533521,0.122082,0.005986
Mult,US,241016 09:11:56.949780,63.771206,14,69.2,54,1.859618,-0.000641,-2.021585,-18.981595,-2.534208,0.119627,0.001255
Mult,US,241016 09:11:58.247440,63.679737,14,69.2,54,1.854288,-0.001678,-2.025857,-18.985449,-2.530403,0.167449,0.022828
Mult,US,241016 09:11:58.347260,63.540212,14,69.2,54,1.846171,-0.001647,-2.024885,-18.986387,-2.529073,0.163761,0.019121
Mult,US,241016 09:11:58.447080,63.361643,14,69.2,54,1.835809,-0.001715,-2.02481,-18.988617,-2.528796,0.158899,0.013457
Mult,US,241016 09:11:58.546900,63.174897,14,69.2,54,1.825003,-0.001244,-2.024919,-18.989612,-2.52905,0.159473,0.006537
Mult,US,241016 09:11:58.646720,63.043663,14,69.2,54,1.817429,-0.001136,-2.026097,-18.990187,-2.531219,0.163335,-0.001881
Mult,US,241016 09:11:58.746540,62.996541,14,69.2,54,1.814713,-0.000939,-2.026178,-18.986668,-2.534122,0.170061,-0.012184
Mult,US,241016 09:11:58.846360,63.02277,14,69.2,54,1.816225,-0.001185,-2.026069,-18.985038,-2.537297,0.179088,-0.019747
Mult,US,241016 09:11:58.946180,63.0791,14,69.2,54,1.819473,-0.001179,-2.026628,-18.984401,-2.539024,0.190115,-0.024275
Mult,US,241016 09:11:59.046000,63.151965,14,69.2,54,1.823679,-0.001333,-2.028427,-18.987112,-2.538781,0.199771,-0.024991
Mult,US,241016 09:11:59.145820,63.23476,14,69.2,54,1.828464,-0.001345,-2.029071,-18.989941,-2.538076,0.202707,-0.024991
Mult,US,241016 09:12:00.343660,63.937174,14,69.2,54,1.86931,0.000388,-2.022313,-18.992252,-2.529287,0.250213,-0.024991
Mult,US,241016 09:12:00.443480,63.924994,14,69.2,54,1.868598,0.000312,-2.024862,-18.994193,-2.526868,0.244342,-0.024991
Mult,US,241016 09:12:00.543300,63.865546,14,69.2,54,1.865124,0.000409,-2.026812,-18.995034,-2.526714,0.247192,-0.024991
Mult,US,241016 09:12:00.643120,63.76516,14,69.2,54,1.859266,0.000913,-2.025931,-18.992071,-2.529687,0.248162,-0.024991
Mult,US,241016 09:12:00.742940,63.647086,14,69.2,54,1.852387,0.00134,-2.023275,-18.987658,-2.532936,0.249696,-0.024991
Mult,US,241016 09:12:00.842760,63.515383,14,69.2,54,1.844728,0.001248,-2.020409,-18.984089,-2.534977,0.247914,-0.024991
Mult,US,241016 09:12:00.942580,63.367784,14,69.2,54,1.836165,0.000586,-2.019373,-18.984066,-2.535363,0.246717,-0.024991
Mult,US,241016 09:12:01.042400,63.202838,14,69.2,54,1.826618,-0.000429,-2.019372,-18.986629,-2.535026,0.245316,-0.024991
Mult,US,241016 09:12:01.142220,63.091992,14,69.2,54,1.820216,-0.001334,-2.020982,-18.988085,-2.535448,0.243247,-0.024991
Mult,US,241016 09:12:01.242040,63.095898,14,69.2,54,1.820442,-0.001975,-2.02308,-18.988208,-2.53664,0.240299,-0.024991
Mult,US,241016 09:12:02.639520,63.91868,14,69.2,54,1.868229,-0.000592,-2.021371,-18.984196,-2.539124,0.256436,-0.001079
Mult,US,241016 09:12:02.739340,63.947906,14,69.2,54,1.869938,-0.001165,-2.022692,-18.983558,-2.536616,0.255922,0.008388
Mult,US,241016 09:12:02.839160,64.039489,14,69.2,54,1.875298,-0.001405,-2.022884,-18.984278,-2.534957,0.249904,0.01749
Mult,US,241016 09:12:02.938980,64.133859,14,69.2,54,1.880829,-0.001222,-2.023127,-18.9863,-2.532721,0.245458,0.022063
Mult,US,241016 09:12:03.038800,64.183019,14,69.2,54,1.883713,-0.000765,-2.022458,-18.985975,-2.531272,0.245326,0.024799
Mult,US,241016 09:12:03.138620,64.167139,14,69.2,54,1.882781,-0.000558,-2.02154,-18.983555,-2.531587,0.249663,0.024945
Mult,US,241016 09:12:03.238440,64.106104,14,69.2,54,1.879201,-0.000366,-2.020892,-18.980939,-2.533193,0.252619,0.022364
Mult,US,241016 09:12:03.338260,64.023317,14,69.2,54,1.874351,-0.000376,-2.020143,-18.976967,-2.535196,0.252568,0.015482
Mult,US,241016 09:12:03.438080,63.924309,14,69.2,54,1.868558,-0.000084,-2.02099,-18.976064,-2.535678,0.24922,0.004304
Mult,US,241016 09:12:03.537900,63.809297,14,69.2,54,1.861841,0.000123,-2.021729,-18.977092,-2.536333,0.244993,-0.005924
Mult,US,241016 09:12:04.835560,63.339203,14,69.2,54,1.834509,-0.001099,-2.023326,-18.989507,-2.536922,0.240828,0.008649
Mult,US,241016 09:12:04.935380,63.26058,14,69.2,54,1.829957,-0.001164,-2.023676,-18.987451,-2.536226,0.238262,0.015547
Mult,US,241016 09:12:05.035200,63.243667,14,69.2,54,1.828979,-0.001169,-2.023448,-18.986367,-2.536027,0.237717,0.020029
Mult,US,241016 09:12:05.135020,63.253367,14,69.2,54,1.82954,-0.000797,-2.023837,-18.986967,-2.533656,0.239151,0.022587
Mult,US,241016 09:12:05.234840,63.266839,14,69.2,54,1.830319,-0.000536,-2.025053,-18.988076,-2.530597,0.240413,0.023837
Mult,US,241016 09:12:05.334660,63.274708,14,69.2,54,1.830775,-0.000365,-2.026041,-18.990222,-2.528277,0.238344,0.02432
Mult,US,241016 09:12:05.434480,63.28296,14,69.2,54,1.831252,-0.000428,-2.02551,-18.991356,-2.530658,0.235058,0.024484
Mult,US,241016 09:12:05.534300,63.311425,14,69.2,54,1.8329,-0.000693,-2.024759,-18.993598,-2.533313,0.230631,0.024491
Mult,US,241016 09:12:05.634120,63.374816,14,69.2,54,1.836572,-0.000867,-2.025039,-18.993187,-2.537468,0.22791,0.024381
Mult,US,241016 09:12:05.733940,63.473348,14,69.2,54,1.842287,-0.000768,-2.025482,-18.991906,-2.539283,0.22241,0.024152
Mult,US,241016 09:12:07.031600,62.993311,14,69.2,54,1.814527,-0.001069,-2.026625,-18.9867,-2.540893,0.194909,0.015553
Mult,US,241016 09:12:07.131420,62.968579,14,69.2,54,1.813102,-0.001024,-2.028994,-18.988081,-2.540483,0.198462,0.014708
Mult,US,241016 09:12:07.231240,62.9721,14,69.2,54,1.813305,-0.0013,-2.030065,-18.9924,-2.54053,0.198493,0.013797
Mult,US,241016 09:12:07.331060,63.006714,14,69.2,54,1.815299,-0.001584,-2.029465,-18.997113,-2.539382,0.194826,0.012709
Mult,US,241016 09:12:07.430880,63.082644,14,69.2,54,1.819677,-0.00172,-2.02662,-18.998692,-2.537734,0.181863,0.011372
Mult,US,241016 09:12:07.530700,63.200608,14,69.2,54,1.826489,-0.001365,-2.022984,-18.997018,-2.535137,0.164821,0.009737
Mult,US,241016 09:12:07.630520,63.312946,14,69.2,54,1.832988,-0.000884,-2.021018,-18.993473,-2.533699,0.145894,0.007922
Mult,US,241016 09:12:07.730340,63.357299,14,69.2,54,1.835557,-0.000586,-2.02197,-18.99035,-2.533651,0.137413,0.006079
Mult,US,241016 09:12:07.830160,63.302358,14,69.2,54,1.832375,-0.000537,-2.024073,-18.988134,-2.534032,0.138271,0.004343
Mult,US,241016 09:12:07.929980,63.175573,14,69.2,54,1.825042,-0.000702,-2.024698,-18.987583,-2.534722,0.147678,0.002624
Mult,US,241016 09:12:09.028000,63.663042,14,69.2,54,1.853315,-0.001835,-2.023565,-18.990405,-2.538324,0.131908,-0.01365
Mult,US,241016 09:12:09.127820,63.637013,14,69.2,54,1.8518,-0.001479,-2.024757,-18.993454,-2.539944,0.135521,-0.014715
Mult,US,241016 09:12:09.227640,63.567425,14,69.2,54,1.847753,-0.001104,-2.024356,-18.993834,-2.540392,0.138183,-0.015751
Mult,US,241016 09:12:09.327460,63.444795,14,69.2,54,1.84063,-0.000829,-2.022272,-18.992418,-2.538764,0.13923,-0.016749
Mult,US,241016 09:12:09.427280,63.298907,14,69.2,54,1.832175,-0.00089,-2.019565,-18.989532,-2.536786,0.137187,-0.017689
Mult,US,241016 09:12:09.527100,63.172907,14,69.2,54,1.824888,-0.000671,-2.017408,-18.989754,-2.537352,0.131859,-0.018463
Mult,US,241016 09:12:09.626920,63.088586,14,69.2,54,1.82002,-0.000539,-2.01749,-18.991907,-2.538606,0.128192,-0.018993
Mult,US,241016 09:12:09.726740,63.044608,14,69.2,54,1.817483,-0.000435,-2.018944,-18.992459,-2.540987,0.12083,-0.019254
Mult,US,241016 09:12:09.826560,63.036961,14,69.2,54,1.817043,-0.00073,-2.02058,-18.991866,-2.542676,0.117772,-0.019331
Mult,US,241016 09:12:09.926380,63.079866,14,69.2,54,1.819517,-0.000843,-2.022288,-18.989631,-2.543329,0.1186,-0.019365
Mult,US,241016 09:12:11.124220,63.463964,14,69.2,54,1.841743,-0.000849,-2.016259,-18.982379,-2.539291,0.125557,-0.02365
Mult,US,241016 09:12:11.224040,63.463072,14,69.2,54,1.841691,-0.00087,-2.016976,-18.980609,-2.539514,0.12897,-0.02178
Mult,US,241016 09:12:11.323860,63.488539,14,69.2,54,1.843169,-0.000546,-2.018684,-18.979827,-2.539714,0.130416,-0.018225
Mult,US,241016 09:12:11.423680,63.550085,14,69.2,54,1.846745,-0.000354,-2.019652,-18.979489,-2.537396,0.134642,-0.014089
Mult,US,241016 09:12:11.523500,63.64763,14,69.2,54,1.852418,-0.00036,-2.019041,-18.979348,-2.533772,0.131981,-0.010746
Mult,US,241016 09:12:11.623320,63.742107,14,69.2,54,1.857922,-0.000462,-2.018278,-18.978934,-2.530511,0.127187,-0.008439
Mult,US,241016 09:12:11.723140,63.783583,14,69.2,54,1.86034,-0.000528,-2.017294,-18.979541,-2.531052,0.123494,-0.006328
Mult,US,241016 09:12:11.822960,63.749222,14,69.2,54,1.858336,-0.000444,-2.016707,-18.979773,-2.535756,0.130576,-0.001975
Mult,US,241016 09:12:11.922780,63.659108,14,69.2,54,1.853086,-0.00083,-2.016687,-18.979999,-2.539529,0.145599,0.004998
Mult,US,241016 09:12:12.022600,63.587477,14,69.2,54,1.848918,-0.001294,-2.01851,-18.981641,-2.538272,0.159904,0.013793
Mult,US,241016 09:12:13.220440,63.925538,14,69.2,54,1.86863,-0.001103,-2.021216,-18.977688,-2.53338,0.17404,0.025002
Mult,US,241016 09:12:13.320260,64.088301,14,69.2,54,1.878158,-0.001265,-2.021185,-18.975892,-2.533575,0.169193,0.025002
Mult,US,241016 09:12:13.420080,64.293693,14,69.2,54,1.890215,-0.001097,-2.021148,-18.978673,-2.536325,0.157415,0.025002
Mult,US,241016 09:12:13.519900,64.38803,14,69.2,54,1.895766,-0.000463,-2.022412,-18.984759,-2.538548,0.149523,0.025002
Mult,US,241016 09:12:13.619720,64.281961,14,69.2,54,1.889526,0.000225,-2.023106,-18.989278,-2.540495,0.144417,0.025002
Mult,US,241016 09:12:13.719540,63.998187,14,69.2,54,1.87288,0.000599,-2.024808,-18.988811,-2.539225,0.148621,0.025002
Mult,US,241016 09:12:13.819360,63.689329,14,69.2,54,1.854846,0.000457,-2.025659,-18.986572,-2.536926,0.15764,0.025002
Mult,US,241016 09:12:13.919180,63.467189,14,69.2,54,1.84193,0.000116,-2.026412,-18.984115,-2.536392,0.165392,0.025002
Mult,US,241016 09:12:14.019000,63.381175,14,69.2,54,1.836941,-0.000621,-2.026539,-18.984253,-2.536888,0.164889,0.025002
Mult,US,241016 09:12:14.118820,63.385697,14,69.2,54,1.837203,-0.001082,-2.026041,-18.984405,-2.538263,0.153226,0.025002
