Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3
Mult,US,241016 08:53:44.619520,50.425115,14,69.2,54,1.162702,-0.001151,-2.064078,-18.932293,-2.534702,-14.954993,0.025002
Mult,US,241016 08:53:44.719340,50.408057,14,69.2,54,1.161915,-0.000928,-2.062536,-18.929775,-2.532481,-14.969047,0.025002
Mult,US,241016 08:53:44.819160,50.384041,14,69.2,54,1.160808,-0.000602,-2.059043,-18.927154,-2.53225,-14.974616,0.025002
Mult,US,241016 08:53:44.918980,50.37975,14,69.2,54,1.160611,-0.000514,-2.055388,-18.927442,-2.534048,-14.975429,0.025002
Mult,US,241016 08:53:45.018800,50.422116,14,69.2,54,1.162564,-0.000499,-2.052997,-18.929227,-2.535318,-14.977805,0.025002
Mult,US,241016 08:53:45.118620,50.524323,14,69.2,54,1.167281,-0.000484,-2.05384,-18.930198,-2.535709,-14.980384,0.025002
Mult,US,241016 08:55:09.666160,51.436493,14,69.2,54,1.20981,-0.001381,-1.927241,-18.933512,-2.562478,-30.291923,0.025002
Mult,US,241016 08:55:09.765980,51.42599,14,69.2,54,1.209316,-0.000855,-1.925984,-18.93273,-2.556517,-30.299929,0.025002
Mult,US,241016 08:55:09.865800,51.411867,14,69.2,54,1.208652,-0.000608,-1.926529,-18.933988,-2.549681,-30.301655,0.025002
Mult,US,241016 08:55:09.965620,51.394439,14,69.2,54,1.207833,-0.000615,-1.927191,-18.936063,-2.547522,-30.301568,0.025002
Mult,US,241016 08:55:10.065440,51.369342,14,69.2,54,1.206653,-0.000825,-1.928961,-18.935154,-2.552718,-30.301586,0.025002
Mult,US,241016 08:55:10.165260,51.341306,14,69.2,54,1.205337,-0.001003,-1.929689,-18.934886,-2.557399,-30.305256,0.025002
Mult,US,241016 08:55:10.265080,51.309279,14,69.2,54,1.203833,-0.001092,-1.930828,-18.93475,-2.558615,-30.309483,0.025002
Mult,US,241016 08:55:10.364900,51.269894,14,69.2,54,1.201986,-0.001305,-1.931965,-18.937089,-2.555108,-30.30908,0.025002
Mult,US,241016 08:55:10.464720,51.222814,14,69.2,54,1.199779,-0.001548,-1.933483,-18.935529,-2.550193,-30.308676,0.025002
Mult,US,241016 08:55:10.564540,51.177645,14,69.2,54,1.197664,-0.001719,-1.933249,-18.933927,-2.550519,-30.310127,0.025002
Mult,US,241016 08:55:12.560940,51.598134,14,69.2,54,1.217426,-0.001651,-1.928583,-18.935077,-2.546486,-30.314038,0.025002
Mult,US,241016 08:55:12.660760,51.609588,14,69.2,54,1.217966,-0.001701,-1.929742,-18.936173,-2.547434,-30.305877,0.025002
Mult,US,241016 08:55:12.760580,51.619379,14,69.2,54,1.218429,-0.00136,-1.932288,-18.939018,-2.552451,-30.305624,0.025002
Mult,US,241016 08:55:12.860400,51.602649,14,69.2,54,1.217639,-0.00056,-1.936012,-18.939358,-2.556806,-30.30741,0.025002
Mult,US,241016 08:55:12.960220,51.548305,14,69.2,54,1.215076,0.000198,-1.93658,-18.937542,-2.554844,-30.306778,0.025002
Mult,US,241016 08:55:13.060040,51.468979,14,69.2,54,1.211339,0.000499,-1.935621,-18.935096,-2.552408,-30.298069,0.025002
Mult,US,241016 08:55:13.159860,51.376974,14,69.2,54,1.207012,0.000181,-1.933431,-18.933289,-2.550294,-30.289694,0.025002
Mult,US,241016 08:55:13.259680,51.280805,14,69.2,54,1.202498,-0.000362,-1.932933,-18.933273,-2.553688,-30.286338,0.025002
Mult,US,241016 08:55:13.359500,51.179251,14,69.2,54,1.19774,-0.000853,-1.933537,-18.9315,-2.552606,-30.287476,0.025002
Mult,US,241016 08:55:13.459320,51.090505,14,69.2,54,1.193589,-0.001252,-1.933889,-18.92976,-2.553123,-30.289929,0.025002
Mult,US,241016 08:55:16.953020,51.251756,14,69.2,54,1.201136,-0.000946,-1.935252,-18.927681,-2.544476,-30.284274,0.025002
Mult,US,241016 08:55:17.052840,51.042448,14,69.2,54,1.191345,-0.000673,-1.928627,-18.924188,-2.536145,-30.289633,0.025002
Mult,US,241016 08:55:17.152660,50.860032,14,69.2,54,1.182845,-0.000119,-1.924229,-18.925068,-2.528618,-30.293101,0.025002
Mult,US,241016 08:55:17.252480,50.744241,14,69.2,54,1.177465,0.000173,-1.925409,-18.927052,-2.52599,-30.294155,0.025002
Mult,US,241016 08:55:17.352300,50.69476,14,69.2,54,1.17517,0.000146,-1.930046,-18.93045,-2.532017,-30.295474,0.025002
Mult,US,241016 08:55:17.452120,50.682831,14,69.2,54,1.174617,-0.000053,-1.933911,-18.932364,-2.539794,-30.297507,0.025002
Mult,US,241016 08:55:17.551940,50.682169,14,69.2,54,1.174586,-0.000127,-1.933503,-18.930673,-2.544705,-30.301003,0.025002
Mult,US,241016 08:55:17.651760,50.682103,14,69.2,54,1.174583,-0.000106,-1.928543,-18.925657,-2.540975,-30.301464,0.025002
Mult,US,241016 08:55:17.751580,50.682269,14,69.2,54,1.174591,-0.000103,-1.922227,-18.919082,-2.535429,-30.305024,0.025002
Mult,US,241016 08:55:17.851400,50.705401,14,69.2,54,1.175663,-0.000128,-1.91906,-18.917206,-2.53161,-30.308557,0.025002
Mult,US,241016 08:55:19.448520,51.151701,14,69.2,54,1.19645,-0.00098,-1.924883,-18.935422,-2.54547,-30.302221,0.025002
Mult,US,241016 08:55:19.548340,51.069257,14,69.2,54,1.192597,-0.001614,-1.923837,-18.934244,-2.539698,-30.298098,0.025002
Mult,US,241016 08:55:19.648160,50.972812,14,69.2,54,1.188097,-0.002633,-1.925852,-18.930719,-2.539561,-30.296844,0.025002
Mult,US,241016 08:55:19.747980,50.88793,14,69.2,54,1.184143,-0.00392,-1.928708,-18.928997,-2.53746,-30.304466,0.025002
Mult,US,241016 08:55:19.847800,50.827043,14,69.2,54,1.181311,-0.004666,-1.929934,-18.927617,-2.538414,-30.31794,0.025002
Mult,US,241016 08:55:19.947620,50.784763,14,69.2,54,1.179346,-0.00485,-1.928279,-18.928468,-2.53603,-30.324835,0.025002
Mult,US,241016 08:55:20.047440,50.779227,14,69.2,54,1.179089,-0.004067,-1.926302,-18.929893,-2.534191,-30.326307,0.025002
Mult,US,241016 08:55:20.147260,50.82353,14,69.2,54,1.181148,-0.00288,-1.926109,-18.930833,-2.530814,-30.323778,0.025002
Mult,US,241016 08:55:20.247080,50.92417,14,69.2,54,1.18583,-0.001994,-1.927163,-18.930432,-2.531471,-30.326117,0.025002
Mult,US,241016 08:55:20.346900,51.047739,14,69.2,54,1.191592,-0.001602,-1.927265,-18.92822,-2.533624,-30.32724,0.025002
Mult,US,241016 08:55:22.443120,51.254954,14,69.2,54,1.201286,-0.00079,-1.924773,-18.936498,-2.543104,-30.310575,0.025002
Mult,US,241016 08:55:22.542940,51.273751,14,69.2,54,1.202167,-0.00087,-1.922026,-18.9348,-2.539707,-30.308687,0.025002
Mult,US,241016 08:55:22.642760,51.323832,14,69.2,54,1.204516,-0.000655,-1.921835,-18.930768,-2.532449,-30.306374,0.025002
Mult,US,241016 08:55:22.742580,51.396658,14,69.2,54,1.207937,-0.000655,-1.922828,-18.926951,-2.528403,-30.307084,0.025002
Mult,US,241016 08:55:22.842400,51.475634,14,69.2,54,1.211652,-0.000775,-1.92634,-18.925876,-2.530207,-30.302293,0.025002
Mult,US,241016 08:55:22.942220,51.515947,14,69.2,54,1.213551,-0.001214,-1.928418,-18.928711,-2.537943,-30.295094,0.025002
Mult,US,241016 08:55:23.042040,51.495305,14,69.2,54,1.212578,-0.001475,-1.930689,-18.930645,-2.543536,-30.290672,0.025002
Mult,US,241016 08:55:23.141860,51.413902,14,69.2,54,1.208748,-0.001764,-1.930779,-18.931848,-2.548481,-30.296826,0.025002
Mult,US,241016 08:55:23.241680,51.307423,14,69.2,54,1.203746,-0.001891,-1.930761,-18.932405,-2.54683,-30.307121,0.025002
Mult,US,241016 08:55:23.341500,51.188584,14,69.2,54,1.198176,-0.001975,-1.930553,-18.933815,-2.545037,-30.317777,0.025002
Mult,US,241016 08:55:24.639160,51.439857,14,69.2,54,1.209968,-0.001451,-1.927302,-18.919629,-2.529603,-30.304895,0.025002
Mult,US,241016 08:55:24.738980,51.556986,14,69.2,54,1.215485,-0.001603,-1.931066,-18.920615,-2.532386,-30.304841,0.025002
Mult,US,241016 08:55:24.838800,51.547498,14,69.2,54,1.215038,-0.001372,-1.932326,-18.923142,-2.533941,-30.301549,0.025002
Mult,US,241016 08:55:24.938620,51.368247,14,69.2,54,1.206602,-0.000554,-1.931341,-18.927089,-2.53511,-30.300775,0.025002
Mult,US,241016 08:55:25.038440,51.095353,14,69.2,54,1.193816,0.000079,-1.92872,-18.930839,-2.538835,-30.303481,0.025002
Mult,US,241016 08:55:25.138260,50.846751,14,69.2,54,1.182227,0.000416,-1.928186,-18.93438,-2.53899,-30.310199,0.025002
Mult,US,241016 08:55:25.238080,50.694108,14,69.2,54,1.17514,0.00038,-1.929108,-18.935961,-2.538161,-30.313277,0.025002
Mult,US,241016 08:55:25.337900,50.64321,14,69.2,54,1.172781,0.000198,-1.93027,-18.935961,-2.535269,-30.312763,0.025002
Mult,US,241016 08:55:25.437720,50.651142,14,69.2,54,1.173149,-0.000214,-1.929063,-18.934102,-2.535398,-30.308971,0.025002
Mult,US,241016 08:55:25.537540,50.689303,14,69.2,54,1.174917,-0.000801,-1.925434,-18.932373,-2.540525,-30.310402,0.025002
Mult,US,241016 08:55:27.034840,50.76226,14,69.2,54,1.178302,-0.000535,-1.922587,-18.940103,-2.545619,-30.305866,0.025002
Mult,US,241016 08:55:27.134660,50.848079,14,69.2,54,1.182289,-0.000381,-1.92586,-18.94199,-2.54838,-30.314771,0.025002
Mult,US,241016 08:55:27.234480,50.985606,14,69.2,54,1.188693,-0.000592,-1.930012,-18.94055,-2.544454,-30.323488,0.025002
Mult,US,241016 08:55:27.334300,51.090845,14,69.2,54,1.193605,-0.001365,-1.93227,-18.937683,-2.538932,-30.32219,0.025002
Mult,US,241016 08:55:27.434120,51.141164,14,69.2,54,1.195958,-0.001925,-1.932708,-18.935738,-2.535207,-30.31334,0.025002
Mult,US,241016 08:55:27.533940,51.133793,14,69.2,54,1.195613,-0.002142,-1.931461,-18.935278,-2.535664,-30.301536,0.025002
Mult,US,241016 08:55:27.633760,51.124983,14,69.2,54,1.195201,-0.001672,-1.929525,-18.935127,-2.536801,-30.300674,0.025002
Mult,US,241016 08:55:27.733580,51.127942,14,69.2,54,1.195339,-0.001217,-1.927447,-18.933608,-2.540156,-30.306252,0.025002
Mult,US,241016 08:55:27.833400,51.16073,14,69.2,54,1.196873,-0.000739,-1.925396,-18.932682,-2.542378,-30.314084,0.025002
Mult,US,241016 08:55:27.933220,51.204677,14,69.2,54,1.19893,-0.000236,-1.924383,-18.929111,-2.54017,-30.313394,0.025002
Mult,US,241016 08:55:29.230880,50.92558,14,69.2,54,1.185896,-0.001112,-1.9296,-18.933708,-2.538067,-30.298569,0.025002
Mult,US,241016 08:55:29.330700,50.884009,14,69.2,54,1.18396,-0.000779,-1.925105,-18.934365,-2.544224,-30.298829,0.025002
Mult,US,241016 08:55:29.430520,50.856722,14,69.2,54,1.182691,-0.000467,-1.922909,-18.936294,-2.546415,-30.295075,0.025002
Mult,US,241016 08:55:29.530340,50.843882,14,69.2,54,1.182094,-0.000461,-1.923443,-18.936893,-2.539364,-30.294092,0.025002
Mult,US,241016 08:55:29.630160,50.858767,14,69.2,54,1.182786,-0.001005,-1.924963,-18.934184,-2.532811,-30.292124,0.025002
Mult,US,241016 08:55:29.729980,50.885759,14,69.2,54,1.184042,-0.001672,-1.925541,-18.92752,-2.527828,-30.295745,0.025002
Mult,US,241016 08:55:29.829800,50.908271,14,69.2,54,1.18509,-0.002061,-1.925305,-18.921754,-2.529792,-30.299198,0.025002
Mult,US,241016 08:55:29.929620,50.899061,14,69.2,54,1.184661,-0.001931,-1.925089,-18.91664,-2.534623,-30.302815,0.025002
Mult,US,241016 08:55:30.029440,50.859652,14,69.2,54,1.182827,-0.001641,-1.926411,-18.916263,-2.541211,-30.307035,0.025002
Mult,US,241016 08:55:30.129260,50.814399,14,69.2,54,1.180723,-0.001145,-1.928598,-18.915931,-2.54449,-30.308488,0.025002
Mult,US,241016 08:55:31.526740,51.271337,14,69.2,54,1.202054,-0.004488,-1.925011,-18.931384,-2.550735,-30.318929,0.025002
Mult,US,241016 08:55:31.626560,51.376354,14,69.2,54,1.206983,-0.004059,-1.922046,-18.928375,-2.547187,-30.313481,0.025002
Mult,US,241016 08:55:31.726380,51.382729,14,69.2,54,1.207282,-0.002857,-1.919509,-18.924452,-2.545046,-30.306313,0.025002
Mult,US,241016 08:55:31.826200,51.256675,14,69.2,54,1.201366,-0.00169,-1.920471,-18.920716,-2.540792,-30.300109,0.025002
Mult,US,241016 08:55:31.926020,51.062065,14,69.2,54,1.192261,-0.000935,-1.920237,-18.919889,-2.542131,-30.296418,0.025002
Mult,US,241016 08:55:32.025840,50.911601,14,69.2,54,1.185245,-0.000868,-1.921008,-18.921442,-2.542671,-30.293641,0.025002
Mult,US,241016 08:55:32.125660,50.879157,14,69.2,54,1.183735,-0.001131,-1.919675,-18.922823,-2.547058,-30.288652,0.025002
Mult,US,241016 08:55:32.225480,50.969088,14,69.2,54,1.187923,-0.001145,-1.919593,-18.922909,-2.545278,-30.285495,0.025002
Mult,US,241016 08:55:32.325300,51.105337,14,69.2,54,1.194283,-0.001088,-1.920406,-18.92415,-2.543064,-30.286192,0.025002
Mult,US,241016 08:55:32.425120,51.214714,14,69.2,54,1.1994,-0.00086,-1.922975,-18.925779,-2.537668,-30.29114,0.025002
Mult,US,241016 08:55:33.822600,51.305447,14,69.2,54,1.203654,-0.000846,-1.924706,-18.938466,-2.549259,-30.302161,0.025002
Mult,US,241016 08:55:33.922420,51.323788,14,69.2,54,1.204514,-0.000741,-1.925045,-18.931706,-2.552033,-30.299697,0.025002
Mult,US,241016 08:55:34.022240,51.306259,14,69.2,54,1.203692,-0.000683,-1.924482,-18.928311,-2.553736,-30.297693,0.025002
Mult,US,241016 08:55:34.122060,51.277266,14,69.2,54,1.202332,-0.000771,-1.924707,-18.92598,-2.552371,-30.293728,0.025002
Mult,US,241016 08:55:34.221880,51.28629,14,69.2,54,1.202755,-0.000882,-1.92531,-18.926479,-2.550221,-30.293998,0.025002
Mult,US,241016 08:55:34.321700,51.356791,14,69.2,54,1.206064,-0.001001,-1.926726,-18.924725,-2.542634,-30.299246,0.025002
Mult,US,241016 08:55:34.421520,51.495889,14,69.2,54,1.212606,-0.000837,-1.928516,-18.924249,-2.538874,-30.308716,0.025002
Mult,US,241016 08:55:34.521340,51.613765,14,69.2,54,1.218164,-0.000573,-1.9303,-18.924857,-2.533783,-30.314236,0.025002
Mult,US,241016 08:55:34.621160,51.630659,14,69.2,54,1.218961,-0.000433,-1.932094,-18.925308,-2.534356,-30.316621,0.025002
Mult,US,241016 08:55:34.720980,51.483003,14,69.2,54,1.211999,-0.000532,-1.932893,-18.926505,-2.534255,-30.315129,0.025002
Mult,US,241016 08:59:16.221560,64.957771,14,69.2,54,1.929464,-0.000318,-1.963326,-18.937199,-2.514646,0.000546,0.025002
Mult,US,241016 08:59:16.321380,64.917994,14,69.2,54,1.927102,-0.00021,-1.959341,-18.935186,-2.5191,-0.002223,0.025002
Mult,US,241016 08:59:16.421200,64.864486,14,69.2,54,1.923927,-0.000411,-1.9547,-18.936556,-2.523589,-0.004059,0.025002
Mult,US,241016 08:59:16.521020,64.800032,14,69.2,54,1.920105,-0.000625,-1.949248,-18.941053,-2.524811,-0.000587,0.025002
Mult,US,241016 08:59:16.620840,64.774037,14,69.2,54,1.918565,-0.000641,-1.946237,-18.944879,-2.521161,0.005584,0.025002
Mult,US,241016 08:59:16.720660,64.834315,14,69.2,54,1.922137,-0.000449,-1.946171,-18.94723,-2.517222,0.010971,0.025002
Mult,US,241016 08:59:16.820480,65.003857,14,69.2,54,1.932203,-0.000739,-1.9499,-18.948544,-2.5145,0.003551,0.025002
Mult,US,241016 08:59:16.920300,65.226579,14,69.2,54,1.945467,-0.001244,-1.953163,-18.946016,-2.516008,-0.003746,0.025002
Mult,US,241016 08:59:17.020120,65.401926,14,69.2,54,1.955941,-0.001726,-1.955407,-18.942465,-2.519972,-0.011527,0.025002
Mult,US,241016 08:59:17.119940,65.467648,14,69.2,54,1.959873,-0.002028,-1.95553,-18.937844,-2.523443,-0.011618,0.025002
Mult,US,241016 08:59:18.916700,65.143137,14,69.2,54,1.940492,-0.001482,-1.958437,-18.938244,-2.517877,-0.014602,0.025002
Mult,US,241016 08:59:19.016520,65.049543,14,69.2,54,1.93492,-0.000425,-1.959933,-18.940714,-2.519591,-0.010661,0.025002
Mult,US,241016 08:59:19.116340,64.949617,14,69.2,54,1.92898,0.000684,-1.960597,-18.940733,-2.518997,-0.001712,0.025002
Mult,US,241016 08:59:19.216160,64.89456,14,69.2,54,1.925711,0.000706,-1.95869,-18.940038,-2.51631,0.006767,0.025002
Mult,US,241016 08:59:19.315980,64.912618,14,69.2,54,1.926783,0.000014,-1.954724,-18.935972,-2.509186,0.006495,0.025002
Mult,US,241016 08:59:19.415800,64.997517,14,69.2,54,1.931826,-0.00074,-1.949615,-18.933892,-2.504047,-0.00108,0.025002
Mult,US,241016 08:59:19.515620,65.113728,14,69.2,54,1.93874,-0.000715,-1.949269,-18.935061,-2.504235,-0.008611,0.025002
Mult,US,241016 08:59:19.615440,65.246701,14,69.2,54,1.946667,-0.000304,-1.951253,-18.937141,-2.507534,-0.015457,0.025002
Mult,US,241016 08:59:19.715260,65.391839,14,69.2,54,1.955337,0.000248,-1.9555,-18.939923,-2.510931,-0.009484,0.025002
Mult,US,241016 08:59:19.815080,65.538714,14,69.2,54,1.964131,0.000388,-1.956741,-18.941303,-2.508913,-0.004519,0.025002
Mult,US,241016 08:59:21.412200,65.692821,14,69.2,54,1.973378,-0.000609,-1.955618,-18.935198,-2.507891,-0.0177,0.025002
Mult,US,241016 08:59:21.512020,65.602655,14,69.2,54,1.967965,-0.000647,-1.952142,-18.935237,-2.510474,-0.004644,0.025002
Mult,US,241016 08:59:21.611840,65.386576,14,69.2,54,1.955022,-0.000737,-1.949263,-18.935045,-2.51583,0.005486,0.025002
Mult,US,241016 08:59:21.711660,65.143632,14,69.2,54,1.940522,-0.000921,-1.94771,-18.934637,-2.520117,0.004809,0.025002
Mult,US,241016 08:59:21.811480,64.943179,14,69.2,54,1.928598,-0.000882,-1.948031,-18.936397,-2.525735,0.002363,0.025002
Mult,US,241016 08:59:21.911300,64.806842,14,69.2,54,1.920509,-0.000516,-1.950003,-18.940243,-2.527402,-0.001873,0.025002
Mult,US,241016 08:59:22.011120,64.725767,14,69.2,54,1.915707,-0.000001,-1.951978,-18.94058,-2.52698,-0.003805,0.025002
Mult,US,241016 08:59:22.110940,64.734157,14,69.2,54,1.916203,0.000305,-1.95349,-18.935842,-2.521726,-0.008228,0.025002
Mult,US,241016 08:59:22.210760,64.86723,14,69.2,54,1.924089,0.000199,-1.955391,-18.929691,-2.516198,-0.009903,0.025002
Mult,US,241016 08:59:22.310580,65.120776,14,69.2,54,1.93916,-0.000084,-1.957818,-18.928822,-2.511182,-0.008125,0.025002
Mult,US,241016 08:59:24.306980,65.211934,14,69.2,54,1.944593,0.000117,-1.95841,-18.937177,-2.510355,-0.010658,0.025002
Mult,US,241016 08:59:24.406800,65.326896,14,69.2,54,1.951455,0.000312,-1.960124,-18.939895,-2.510125,-0.018184,0.025002
Mult,US,241016 08:59:24.506620,65.412825,14,69.2,54,1.956592,-0.000043,-1.961019,-18.943171,-2.514212,-0.018106,0.025002
Mult,US,241016 08:59:24.606440,65.453075,14,69.2,54,1.959001,-0.000828,-1.959745,-18.945895,-2.52064,-0.017371,0.025002
Mult,US,241016 08:59:24.706260,65.417279,14,69.2,54,1.956859,-0.001232,-1.95911,-18.94657,-2.525944,-0.01579,0.025002
Mult,US,241016 08:59:24.806080,65.294032,14,69.2,54,1.949492,-0.000883,-1.958645,-18.942669,-2.524204,-0.012323,0.025002
Mult,US,241016 08:59:24.905900,65.12836,14,69.2,54,1.939612,-0.000133,-1.959589,-18.935565,-2.515215,-0.00506,0.025002
Mult,US,241016 08:59:25.005720,65.007254,14,69.2,54,1.932405,0.000331,-1.96021,-18.930731,-2.509326,-0.001354,0.025002
Mult,US,241016 08:59:25.105540,64.982015,14,69.2,54,1.930905,0.000058,-1.960024,-18.929957,-2.505809,-0.007174,0.025002
Mult,US,241016 08:59:25.205360,65.055702,14,69.2,54,1.935287,-0.000637,-1.96073,-18.931638,-2.506394,-0.015027,0.025002
Mult,US,241016 08:59:27.601040,64.653727,14,69.2,54,1.911445,-0.000681,-1.958673,-18.940614,-2.529944,0.002527,0.025002
Mult,US,241016 08:59:27.700860,64.888024,14,69.2,54,1.925323,-0.000486,-1.961614,-18.942906,-2.527669,-0.005413,0.025002
Mult,US,241016 08:59:27.800680,65.201742,14,69.2,54,1.943985,-0.000368,-1.963306,-18.946642,-2.519598,-0.009686,0.025002
Mult,US,241016 08:59:27.900500,65.472359,14,69.2,54,1.960156,-0.000288,-1.964104,-18.947951,-2.510133,-0.013769,0.025002
Mult,US,241016 08:59:28.000320,65.625771,14,69.2,54,1.969352,-0.000323,-1.963962,-18.947883,-2.505304,-0.014114,0.025002
Mult,US,241016 08:59:28.100140,65.650837,14,69.2,54,1.970857,-0.000517,-1.962268,-18.943749,-2.502098,-0.013376,0.025002
Mult,US,241016 08:59:28.199960,65.631203,14,69.2,54,1.969678,-0.000765,-1.958749,-18.94212,-2.502432,-0.008988,0.025002
Mult,US,241016 08:59:28.299780,65.663803,14,69.2,54,1.971635,-0.000876,-1.953804,-18.941412,-2.507219,-0.002633,0.025002
Mult,US,241016 08:59:28.399600,65.804115,14,69.2,54,1.980071,-0.001005,-1.949548,-18.945428,-2.515434,0.003866,0.025002
Mult,US,241016 08:59:28.499420,66.035661,14,69.2,54,1.99403,-0.001013,-1.948045,-18.950918,-2.521243,0.008944,0.025002
Mult,US,241016 08:59:30.795280,65.896393,14,69.2,54,1.985628,-0.00006,-1.949141,-18.938822,-2.504458,-0.018065,0.025002
Mult,US,241016 08:59:30.895100,66.006775,14,69.2,54,1.992286,-0.00026,-1.947513,-18.938226,-2.507448,-0.02526,0.025002
Mult,US,241016 08:59:30.994920,65.947344,14,69.2,54,1.9887,-0.000235,-1.948984,-18.938694,-2.507581,-0.022664,0.025002
Mult,US,241016 08:59:31.094740,65.789352,14,69.2,54,1.979182,0.000091,-1.950875,-18.939899,-2.507107,-0.014849,0.025002
Mult,US,241016 08:59:31.194560,65.61015,14,69.2,54,1.968415,0.000802,-1.952107,-18.942764,-2.508326,-0.004585,0.025002
Mult,US,241016 08:59:31.294380,65.447289,14,69.2,54,1.958655,0.001275,-1.953568,-18.944567,-2.511966,0.000191,0.025002
Mult,US,241016 08:59:31.394200,65.308624,14,69.2,54,1.950364,0.001313,-1.95426,-18.944959,-2.516604,-0.004164,0.025002
Mult,US,241016 08:59:31.494020,65.203552,14,69.2,54,1.944093,0.000917,-1.953591,-18.943298,-2.517771,-0.005541,0.025002
Mult,US,241016 08:59:31.593840,65.14836,14,69.2,54,1.940803,0.000444,-1.950279,-18.941519,-2.523121,-0.011714,0.025002
Mult,US,241016 08:59:31.693660,65.149342,14,69.2,54,1.940862,0.000072,-1.949003,-18.939625,-2.525056,-0.012782,0.025002
Mult,US,241016 08:59:33.590240,65.166573,14,69.2,54,1.941889,-0.000451,-1.958198,-18.937184,-2.522202,-0.009276,0.025002
Mult,US,241016 08:59:33.690060,65.084942,14,69.2,54,1.937027,-0.000494,-1.959812,-18.939597,-2.521816,-0.009224,0.025002
Mult,US,241016 08:59:33.789880,65.030577,14,69.2,54,1.933792,-0.000619,-1.960016,-18.942488,-2.518455,-0.009781,0.025002
Mult,US,241016 08:59:33.889700,65.018939,14,69.2,54,1.9331,-0.000449,-1.95863,-18.943974,-2.515541,-0.009533,0.025002
Mult,US,241016 08:59:33.989520,65.03494,14,69.2,54,1.934052,-0.000453,-1.956651,-18.942514,-2.509833,-0.00793,0.025002
Mult,US,241016 08:59:34.089340,65.055264,14,69.2,54,1.935261,-0.000359,-1.95585,-18.940138,-2.509832,-0.006117,0.025002
Mult,US,241016 08:59:34.189160,65.064109,14,69.2,54,1.935787,-0.000392,-1.955317,-18.941179,-2.512111,-0.014021,0.025002
Mult,US,241016 08:59:34.288980,65.057452,14,69.2,54,1.935391,-0.000178,-1.956188,-18.945518,-2.518215,-0.019536,0.025002
Mult,US,241016 08:59:34.388800,65.040914,14,69.2,54,1.934407,-0.000075,-1.958036,-18.951188,-2.525369,-0.018701,0.025002
Mult,US,241016 08:59:34.488620,65.024324,14,69.2,54,1.93342,0.000021,-1.961266,-18.952424,-2.530686,-0.005556,0.025002
Mult,US,241016 08:59:35.886100,65.55332,14,69.2,54,1.965006,-0.000837,-1.963864,-18.937473,-2.52465,0.004747,0.025002
Mult,US,241016 08:59:35.985920,65.456695,14,69.2,54,1.959218,-0.001117,-1.962056,-18.937614,-2.521945,0.015642,0.025002
Mult,US,241016 08:59:36.085740,65.293416,14,69.2,54,1.949456,-0.001118,-1.962234,-18.938934,-2.521898,0.019605,0.025002
Mult,US,241016 08:59:36.185560,65.11243,14,69.2,54,1.938663,-0.001165,-1.963089,-18.940665,-2.524661,0.013705,0.025002
Mult,US,241016 08:59:36.285380,64.980286,14,69.2,54,1.930802,-0.001038,-1.964408,-18.945689,-2.529488,0.005655,0.025002
Mult,US,241016 08:59:36.385200,64.93015,14,69.2,54,1.927824,-0.000873,-1.964348,-18.94673,-2.527943,0.001228,0.025002
Mult,US,241016 08:59:36.485020,64.953547,14,69.2,54,1.929214,-0.000735,-1.965116,-18.947403,-2.524023,0.004394,0.025002
Mult,US,241016 08:59:36.584840,65.020459,14,69.2,54,1.93319,-0.000682,-1.965629,-18.946862,-2.51904,0.009863,0.025002
Mult,US,241016 08:59:36.684660,65.130995,14,69.2,54,1.939769,-0.000667,-1.967217,-18.948454,-2.516345,0.015645,0.025002
Mult,US,241016 08:59:36.784480,65.285125,14,69.2,54,1.948961,-0.000454,-1.966739,-18.947951,-2.512817,0.02019,0.025002
Mult,US,241016 08:59:38.181960,65.225504,14,69.2,54,1.945402,0.00012,-1.957485,-18.950923,-2.517809,-0.006978,0.025002
Mult,US,241016 08:59:38.281780,65.206469,14,69.2,54,1.944267,0.000529,-1.961177,-18.950558,-2.523868,-0.016183,0.025002
Mult,US,241016 08:59:38.381600,65.171548,14,69.2,54,1.942185,0.000223,-1.964527,-18.950248,-2.528601,-0.025947,0.025002
Mult,US,241016 08:59:38.481420,65.121731,14,69.2,54,1.939217,-0.000174,-1.964948,-18.949135,-2.530067,-0.029335,0.025002
Mult,US,241016 08:59:38.581240,65.059958,14,69.2,54,1.93554,-0.000699,-1.965264,-18.948045,-2.527006,-0.022401,0.025002
Mult,US,241016 08:59:38.681060,64.991703,14,69.2,54,1.931481,-0.001072,-1.9632,-18.946032,-2.523863,-0.013546,0.025002
Mult,US,241016 08:59:38.780880,64.945739,14,69.2,54,1.92875,-0.001259,-1.962649,-18.944303,-2.517958,-0.008597,0.025002
Mult,US,241016 08:59:38.880700,64.949266,14,69.2,54,1.928959,-0.001505,-1.961145,-18.943201,-2.513714,-0.005463,0.025002
Mult,US,241016 08:59:38.980520,65.008892,14,69.2,54,1.932503,-0.00161,-1.960429,-18.943544,-2.512769,-0.002626,0.025002
Mult,US,241016 08:59:39.080340,65.092631,14,69.2,54,1.937484,-0.001754,-1.959324,-18.942508,-2.513524,0.000701,0.025002
